ens_id	symbol	chr	start	end	strand
ENSMUSG00000044309	Apol7c	chr15	77524867	77533315	-
ENSMUSG00000071362	Gm10330	chr12	23778912	23780265	-
ENSMUSG00000038002	Cramp1l	chr17	24961228	25015230	-
ENSMUSG00000091039	Krtap20-2	chr16	89205861	89206388	+
ENSMUSG00000064052	Gm5089	chr14	122434854	122451115	-
ENSMUSG00000024614	Tmx3	chr18	90510154	90543267	+
ENSMUSG00000091312	Gm17490	chr2	11625606	11626264	-
ENSMUSG00000079414	Gm11110	chr17	57092035	57105942	-
ENSMUSG00000046434	Hnrnpa1	chr15	103240432	103244955	+
ENSMUSG00000024084	Qpct	chr17	79051906	79090243	+
ENSMUSG00000091297	Gm8439	chr4	120588745	120609673	+
ENSMUSG00000022546	Gpt	chr15	76696764	76699674	+
ENSMUSG00000044375	BC027072	chr17	71743557	71752885	-
ENSMUSG00000050685	Ccdc54	chr16	50589859	50591154	-
ENSMUSG00000035521	Gnptg	chr17	25233331	25240124	-
ENSMUSG00000071645	Tut1	chr19	8953850	8966207	+
ENSMUSG00000048385	Scrt1	chr15	76516203	76522129	-
ENSMUSG00000079286	Gm11084	chr2	72971548	72986716	-
ENSMUSG00000022488	Nckap1l	chr15	103453825	103498800	+
ENSMUSG00000068086	Cyp2d9	chr15	82452377	82456827	+
ENSMUSG00000048832	Vps37c	chr19	10688815	10714419	+
ENSMUSG00000034445	Cyb561a3	chr19	10577454	10588548	+
ENSMUSG00000033762	Recql4	chr15	76703553	76710559	-
ENSMUSG00000024525	Impa2	chr18	67289253	67319146	+
ENSMUSG00000091619	Gm3625	chr12	4592826	4592927	-
ENSMUSG00000062619	2310039H08Rik	chr17	46772635	46773407	+
ENSMUSG00000041360	Pum3	chr19	27388702	27429820	-
ENSMUSG00000023980	Taf8	chr17	47488050	47502287	-
ENSMUSG00000022742	Cpox	chr16	58670208	58680391	+
ENSMUSG00000095366	Gm21860	chrY	90754513	90754821	-
ENSMUSG00000071471	Krtap26-1	chr16	88646824	88647796	-
ENSMUSG00000097481	D330020A13Rik	chr6	120294364	120295432	+
ENSMUSG00000075517	Cyp2d37-ps	chr15	82689134	82690499	-
ENSMUSG00000048077	H1fnt	chr15	98255982	98257307	-
ENSMUSG00000000489	Pdgfb	chr15	79995900	80014808	-
ENSMUSG00000066983	Gm16519	chr17	70929058	70929546	+
ENSMUSG00000057863	Rpl36	chr17	56613395	56614243	+
ENSMUSG00000056468	5730596B20Rik	chr6	52177498	52180851	+
ENSMUSG00000091096	Gm17304	chr5	106609098	106609201	+
ENSMUSG00000023031	Cela1	chr15	100674425	100687920	-
ENSMUSG00000000346	Dazap2	chr15	100615628	100620731	+
ENSMUSG00000054619	Mettl7a1	chr15	100304817	100314348	+
ENSMUSG00000046834	Krt1	chr15	101845428	101850786	-
ENSMUSG00000075015	Gm10801	chr2	98662237	98664083	+
ENSMUSG00000024999	Noc3l	chr19	38788128	38819237	-
ENSMUSG00000025171	Ubtd1	chr19	41981763	42034641	+
ENSMUSG00000044026	Slc35g1	chr19	38395980	38405607	+
ENSMUSG00000079258	Calhm1	chr19	47141035	47144174	-
ENSMUSG00000046229	Scand1	chr2	156311847	156312704	-
ENSMUSG00000024081	Cebpz	chr17	78919006	78937070	-
ENSMUSG00000006435	Neurl1a	chr19	47178820	47259440	+
ENSMUSG00000025888	Casp1	chr9	5298517	5307265	+
ENSMUSG00000094352	Btbd35f19	chrX	31381959	31383918	-
ENSMUSG00000055424	Gm9970	chr5	31240675	31241232	-
ENSMUSG00000094864	Gm17521	chrX	123029202	123029669	-
ENSMUSG00000095213	Gm9944	chr4	144453009	144453317	-
ENSMUSG00000096083	Gm10428	chr11	62753100	62753498	+
ENSMUSG00000095034	Gm17577	chrX	123246440	123246907	-
ENSMUSG00000094044	Gm17584	chrX	124500563	124501060	+
ENSMUSG00000075405	9430097D07Rik	chr2	32574184	32575684	-
ENSMUSG00000096210	H1f0	chr15	79028212	79030498	+
ENSMUSG00000073486	Gm10518	chr1	179803376	179804676	+
ENSMUSG00000024246	Thumpd2	chr17	81026327	81065085	-
ENSMUSG00000038498	Catsper1	chr19	5335741	5344153	+
ENSMUSG00000024234	Mtpap	chr18	4375592	4397330	+
ENSMUSG00000024803	Ankrd1	chr19	36111965	36119844	-
ENSMUSG00000075330	A930003A15Rik	chr16	19876570	19883897	-
ENSMUSG00000024528	Srfbp1	chr18	52465693	52490738	+
ENSMUSG00000036961	Wnt8b	chr19	44493472	44514273	+
ENSMUSG00000024521	Pmaip1	chr18	66458604	66465550	+
ENSMUSG00000057858	Fam204a	chr19	60198586	60226697	-
ENSMUSG00000033128	Gga1	chr15	78877190	78894585	+
ENSMUSG00000040541	Tmem225	chr9	40148122	40150880	+
ENSMUSG00000009047	Gm5965	chr16	88777896	88778528	+
ENSMUSG00000067038	Rps12-ps3	chr19	59322290	59322783	+
ENSMUSG00000022385	Gtse1	chr15	85859707	85876572	+
ENSMUSG00000003208	Ccdc94	chr17	55959187	55967949	+
ENSMUSG00000019489	Cd70	chr17	57145997	57149777	-
ENSMUSG00000024056	Ndc80	chr17	71496100	71526857	-
ENSMUSG00000023044	Csad	chr15	102176998	102189043	-
ENSMUSG00000058290	Espl1	chr15	102296293	102324356	+
ENSMUSG00000039193	Nlrc4	chr17	74426295	74459108	-
ENSMUSG00000024669	Cd5	chr19	10718143	10738974	-
ENSMUSG00000092008	Cyp2c69	chr19	39842660	39886769	-
ENSMUSG00000054843	Atrnl1	chr19	57611034	58133338	+
ENSMUSG00000096519	Gm10721	chr9	3013140	3014344	+
ENSMUSG00000046088	Gm9805	chr17	22689771	22689941	+
ENSMUSG00000095029	Gm21370	chr13	120026439	120027011	-
ENSMUSG00000074228	Gm10645	chr8	83165081	83166170	-
ENSMUSG00000070900	Gm10306	chr4	94556546	94557078	+
ENSMUSG00000030317	Timp4	chr6	115241892	115252205	-
ENSMUSG00000021388	Aspn	chr13	49544443	49567565	+
ENSMUSG00000041552	Ptchd1	chrX	155573455	155623814	-
ENSMUSG00000037894	H2afz	chr3	137864487	137866922	+
ENSMUSG00000057116	AF366264	chr8	13835233	13838389	-
ENSMUSG00000048626	Klf17	chr4	117757836	117765648	-
ENSMUSG00000068819	Olfr1131	chr2	87627104	87630203	+
ENSMUSG00000033237	Arid2	chr15	96287518	96404992	+
ENSMUSG00000075324	Fign	chr2	63971507	64098038	-
ENSMUSG00000050028	Olfr745	chr14	50639388	50643885	+
ENSMUSG00000096619	Gm2035	chr12	87919423	87919857	-
ENSMUSG00000015806	Qdpr	chr5	45434021	45450236	-
ENSMUSG00000037913	Tmem156	chr5	65054346	65092132	-
ENSMUSG00000037706	Cd81	chr7	143052739	143067934	+
ENSMUSG00000028801	Stpg1	chr4	135494790	135537803	+
ENSMUSG00000030499	Kctd15	chr7	34639014	34656732	-
ENSMUSG00000056215	Lrguk	chr6	34029448	34134034	+
ENSMUSG00000030433	Sbk2	chr7	4940512	4964406	-
ENSMUSG00000071770	Rhox4e	chrX	37557412	37562283	+
ENSMUSG00000072941	Sod3	chr5	52363791	52371418	+
ENSMUSG00000025478	Dpysl4	chr7	139086001	139102704	+
ENSMUSG00000054005	Mill1	chr7	18245347	18266092	+
ENSMUSG00000079633	Rhox4d	chrX	37514359	37519176	+
ENSMUSG00000020636	Allc	chr12	28553755	28582523	-
ENSMUSG00000035279	Ssc5d	chr7	4925785	4944826	+
ENSMUSG00000032044	Rpusd4	chr9	35267865	35277731	+
ENSMUSG00000028460	Sit1	chr4	43482081	43483734	-
ENSMUSG00000028291	Akirin2	chr4	34550937	34566908	+
ENSMUSG00000079639	Rhox4a	chrX	37265338	37270132	+
ENSMUSG00000096513	Gm4175	chr7	21760531	21761475	-
ENSMUSG00000028803	Nipal3	chr4	135445420	135495038	-
ENSMUSG00000021866	Anxa11	chr14	25842156	25886804	+
ENSMUSG00000049173	Myoz3	chr18	60576316	60591788	-
ENSMUSG00000045514	Olfr460	chr6	40569487	40574343	+
ENSMUSG00000021768	Dusp13	chr14	21733394	21751181	-
ENSMUSG00000071771	Rhox4b	chrX	37432494	37437279	+
ENSMUSG00000020383	Il13	chr11	53631324	53634702	-
ENSMUSG00000039384	Dusp10	chr1	184013302	184075636	+
ENSMUSG00000052921	Arhgef15	chr11	68943155	68957480	-
ENSMUSG00000040044	Orc3	chr4	34570796	34614944	-
ENSMUSG00000045790	Ccdc149	chr5	52374651	52471521	-
ENSMUSG00000055653	Gpc3	chrX	52272426	52613950	-
ENSMUSG00000066258	Trim12a	chr7	104299894	104315466	-
ENSMUSG00000095698	Rhox2d	chrX	37493428	37497623	+
ENSMUSG00000075196	Olfr1047	chr2	86226567	86231401	-
ENSMUSG00000044854	1700056E22Rik	chr1	184033030	184034301	-
ENSMUSG00000031927	1700012B09Rik	chr9	14756587	14771030	-
ENSMUSG00000075195	Olfr1048	chr2	86233951	86240289	-
ENSMUSG00000024182	Axin1	chr17	26138688	26195811	+
ENSMUSG00000037016	Frem2	chr3	53513938	53657355	-
ENSMUSG00000020037	Rfx4	chr10	84756062	84906538	+
ENSMUSG00000079638	Rhox2b	chrX	37412067	37416806	+
ENSMUSG00000035529	Prdm4	chr10	85891966	85917142	-
ENSMUSG00000022218	Tgm1	chr14	55700009	55713926	-
ENSMUSG00000060579	Fhit	chr14	9550092	11162035	-
ENSMUSG00000075194	Olfr1049	chr2	86254357	86258328	-
ENSMUSG00000029155	Spata18	chr5	73651379	73679512	+
ENSMUSG00000039738	Slx4	chr16	3979105	4003770	-
ENSMUSG00000071772	Rhox3a	chrX	37249919	37258983	+
ENSMUSG00000030034	Ino80b	chr6	83121765	83125431	-
ENSMUSG00000032446	Eomes	chr9	118478212	118486132	+
ENSMUSG00000032193	Ldlr	chr9	21723483	21749919	+
ENSMUSG00000048062	Fpr-rs4	chr17	18021733	18022704	+
ENSMUSG00000068735	Trp53i11	chr2	93187548	93201759	+
ENSMUSG00000037924	Olfr16	chr1	172950409	172958357	+
ENSMUSG00000096760	Gm4177	chr7	21795811	21796728	-
ENSMUSG00000025925	Terf1	chr1	15805646	15844052	+
ENSMUSG00000059089	Fcgr4	chr1	171018920	171029761	+
ENSMUSG00000054920	Klhl5	chr5	65107539	65168188	+
ENSMUSG00000022056	Adam7	chr14	68497336	68533741	-
ENSMUSG00000018189	Uchl5	chr1	143777272	143807466	+
ENSMUSG00000096788	Rhox2e	chrX	37530452	37541813	+
ENSMUSG00000079481	Nhsl2	chrX	101849385	102092055	+
ENSMUSG00000027805	Pfn2	chr3	57841895	57848079	-
ENSMUSG00000042320	Prox2	chr12	85086385	85110759	-
ENSMUSG00000041219	Arhgap11a	chr2	113831492	113848661	-
ENSMUSG00000039960	Rhou	chr8	123653929	123663884	+
ENSMUSG00000026475	Rgs16	chr1	153740349	153745468	+
ENSMUSG00000029381	Shroom3	chr5	92683435	92965318	+
ENSMUSG00000031666	Rbl2	chr8	91070057	91123844	+
ENSMUSG00000094945	Rhox4a2	chrX	37390848	37395621	+
ENSMUSG00000000776	Polr3d	chr14	70438757	70443447	-
ENSMUSG00000071550	Cfap44	chr16	44394796	44482428	+
ENSMUSG00000000738	Spg7	chr8	123062942	123097760	+
ENSMUSG00000079637	Rhox2c	chrX	37453680	37469861	+
ENSMUSG00000020594	Pum2	chr12	8674134	8752581	+
ENSMUSG00000049191	Rtl5	chrX	102066544	102071304	-
ENSMUSG00000026988	Wdsub1	chr2	59852364	59882591	-
ENSMUSG00000095064	Vmn1r135	chr7	21832351	21833274	+
ENSMUSG00000094396	Vmn2r124	chr17	18049484	18074220	+
ENSMUSG00000001946	Esam	chr9	37528078	37538319	+
ENSMUSG00000050931	Sgms2	chr3	131318985	131491411	-
ENSMUSG00000028148	Them5	chr3	94342099	94347352	+
ENSMUSG00000059626	Rhox3e	chrX	37542019	37551082	+
ENSMUSG00000026806	Ddx31	chr2	28840406	28905571	+
ENSMUSG00000090107	Gm11492	chr11	87566653	87569250	+
ENSMUSG00000033706	Smyd5	chr6	85431989	85446435	+
ENSMUSG00000044627	Swi5	chr2	32278816	32288075	-
ENSMUSG00000057092	Fxyd3	chr7	31068172	31076704	-
ENSMUSG00000028309	Rnf20	chr4	49632006	49656887	+
ENSMUSG00000028175	Depdc1a	chr3	159495433	159529955	+
ENSMUSG00000027602	Map1lc3a	chr2	155276297	155278073	+
ENSMUSG00000029915	Clec5a	chr6	40574894	40585821	-
ENSMUSG00000024218	Taf11	chr17	27901122	27909242	-
ENSMUSG00000074505	Fat3	chr9	15910189	16501285	-
ENSMUSG00000028127	Abcd3	chr3	121758774	121815302	-
ENSMUSG00000028642	Tmem269	chr4	119205055	119218217	-
ENSMUSG00000031813	Mvb12a	chr8	71542922	71548085	+
ENSMUSG00000079635	Rhox4c	chrX	37480337	37485124	+
ENSMUSG00000109903	Gm28710	chr5	16791810	16882052	+
ENSMUSG00000073774	Kncn	chr4	115884400	115889526	+
ENSMUSG00000073234	Gm8773	chr5	5573799	5576203	+
ENSMUSG00000051827	Rhox2a	chrX	37244976	37249686	+
ENSMUSG00000072919	Noxred1	chr12	87221040	87238732	-
ENSMUSG00000024837	Dmrt1	chr19	25505618	25604329	+
ENSMUSG00000030744	Rps3	chr7	99477896	99483738	-
ENSMUSG00000029550	Sppl3	chr5	115011137	115098790	+
ENSMUSG00000078584	AU022252	chr4	119203570	119232712	-
ENSMUSG00000038383	Pigu	chr2	155278243	155357430	-
ENSMUSG00000034185	6430628N08Rik	chr4	115890665	115899227	+
ENSMUSG00000075000	Nrbf2	chr10	67266689	67285305	-
ENSMUSG00000031527	Eri1	chr8	35465253	35496196	-
ENSMUSG00000034997	Htr2a	chr14	74640840	74709494	+
ENSMUSG00000044881	Coa4	chr7	100537071	100540369	+
ENSMUSG00000095601	Rhox3a2	chrX	37380028	37384493	+
ENSMUSG00000046182	Gsg1l	chr7	125878420	126082411	-
ENSMUSG00000081044	AU015836	chrX	93968659	93975470	+
ENSMUSG00000025650	Col7a1	chr9	108953586	108984875	+
ENSMUSG00000058014	Olfr502	chr7	108520825	108525065	-
ENSMUSG00000079636	Rhox3c	chrX	37458585	37473964	+
ENSMUSG00000033882	Rbm46	chr3	82837228	82876483	-
ENSMUSG00000048779	P2ry6	chr7	100937630	100974649	-
ENSMUSG00000031534	Smim19	chr8	22462614	22476882	-
ENSMUSG00000048170	Mcmbp	chr7	128696441	128740495	-
ENSMUSG00000052981	Ube2ql1	chr13	69702832	69739889	-
ENSMUSG00000002190	Clgn	chr8	83389867	83428552	+
ENSMUSG00000095191	Gm5725	chr7	21843344	21844267	-
ENSMUSG00000022342	Kcnv1	chr15	45106284	45114920	-
ENSMUSG00000036273	Lrrk2	chr15	91673175	91816120	+
ENSMUSG00000062861	Zfp28	chr7	6383295	6396915	+
ENSMUSG00000029127	Zbtb49	chr5	38189735	38220457	-
ENSMUSG00000094846	Olfr1487	chr19	13617375	13623072	+
ENSMUSG00000021222	Dcaf4	chr12	83520466	83541920	+
ENSMUSG00000028707	Dmbx1	chr4	115915119	115939926	-
ENSMUSG00000020886	Dlg4	chr11	70017085	70045532	+
ENSMUSG00000046324	Ermp1	chr19	29608214	29648415	-
ENSMUSG00000024334	H2-Oa	chr17	34092340	34095234	+
ENSMUSG00000091827	Speer4f2	chr5	17373180	17378028	+
ENSMUSG00000037656	Slc20a2	chr8	22476788	22569612	+
ENSMUSG00000057522	Spop	chr11	95414080	95493406	+
ENSMUSG00000089953	Rnf224	chr2	25234476	25236787	-
ENSMUSG00000036560	Lgi4	chr7	31059342	31070935	+
ENSMUSG00000020921	Tmem101	chr11	102152546	102156404	-
ENSMUSG00000023170	Gps2	chr11	69913888	69916591	+
ENSMUSG00000070702	Csn1s1	chr5	87666208	87682578	+
ENSMUSG00000028461	Ccdc107	chr4	43492900	43495921	+
ENSMUSG00000003505	Psg18	chr7	18345422	18355009	-
ENSMUSG00000026034	Clk1	chr1	58410189	58424066	-
ENSMUSG00000028608	0610037L13Rik	chr4	107889813	107899384	+
ENSMUSG00000030400	Ercc2	chr7	19382010	19395694	+
ENSMUSG00000029141	Slc4a1ap	chr5	31526995	31556932	+
ENSMUSG00000021752	Kctd6	chr14	8214140	8223563	+
ENSMUSG00000052488	Cherp	chr8	72460489	72475226	-
ENSMUSG00000031667	Aktip	chr8	91111784	91199976	-
ENSMUSG00000035284	Vps13c	chr9	67840396	67995638	+
ENSMUSG00000054737	Zfp182	chrX	21028939	21062316	-
ENSMUSG00000091648	C2cd4d	chr3	94362438	94364566	+
ENSMUSG00000028015	Ctso	chr3	81932601	81956725	+
ENSMUSG00000034269	Setd5	chr6	113077365	113153435	+
ENSMUSG00000025451	Paip1	chr13	119428601	119458218	+
ENSMUSG00000043079	Synpo	chr18	60593973	60660142	-
ENSMUSG00000020838	Slc6a4	chr11	76998603	77032340	+
ENSMUSG00000028354	Fmn2	chr1	174501825	174822729	+
ENSMUSG00000096094	A630095N17Rik	chr1	75220095	75232102	-
ENSMUSG00000008301	Phax	chr18	56562443	56587712	+
ENSMUSG00000003541	Ier3	chr17	35821684	35822923	+
ENSMUSG00000021598	Med10	chr13	69802395	69816104	+
ENSMUSG00000018428	Akap1	chr11	88830792	88864586	-
ENSMUSG00000050382	Kif7	chr7	79698098	79715720	-
ENSMUSG00000027253	Lrp4	chr2	91457511	91513779	+
ENSMUSG00000031169	Porcn	chrX	8193848	8206525	-
ENSMUSG00000032301	Psma4	chr9	54950790	54958030	+
ENSMUSG00000070298	Trcg1	chr9	57236556	57249864	+
ENSMUSG00000043664	Tmem221	chr8	71554238	71558871	-
ENSMUSG00000058643	Speer4f1	chr5	17476098	17480936	+
ENSMUSG00000025197	Cyp2c44	chr19	44005022	44029208	-
ENSMUSG00000034390	Cmip	chr8	117257064	117459430	+
ENSMUSG00000071660	Ttc9c	chr19	8809075	8819333	-
ENSMUSG00000053644	Aldh7a1	chr18	56509687	56572951	-
ENSMUSG00000079509	Zfx	chrX	94074631	94123702	-
ENSMUSG00000060759	Olfr503	chr7	108544527	108545498	+
ENSMUSG00000032459	Mrps22	chr9	98588730	98601660	-
ENSMUSG00000033444	Specc1l	chr10	75212073	75312743	+
ENSMUSG00000071632	2510002D24Rik	chr16	18836578	18840160	+
ENSMUSG00000050312	Nsun3	chr16	62732444	62786818	-
ENSMUSG00000035569	Ankrd11	chr8	122883822	123042277	-
ENSMUSG00000053856	Dnajc5g	chr5	31106285	31112526	+
ENSMUSG00000037167	Spaca5	chrX	21068406	21077963	+
ENSMUSG00000028150	Rorc	chr3	94372794	94398276	+
ENSMUSG00000022706	Mrpl40	chr16	18872018	18876767	-
ENSMUSG00000046258	Adam29	chr8	55870912	55906948	-
ENSMUSG00000008892	Vdac3	chr8	22577075	22593813	-
ENSMUSG00000003746	Man1a	chr10	53904785	54076609	-
ENSMUSG00000074656	Eif2s2	chr2	154871410	154892935	-
ENSMUSG00000024007	Ppil1	chr17	29250803	29264158	-
ENSMUSG00000060771	Tsga10	chr1	37754776	37866429	-
ENSMUSG00000000530	Acvrl1	chr15	101128522	101145336	+
ENSMUSG00000099908	Gm28539	chr16	18836584	18956247	+
ENSMUSG00000025198	Erlin1	chr19	44034944	44069785	-
ENSMUSG00000031433	Rbm41	chrX	139889511	139998595	-
ENSMUSG00000030530	Furin	chr7	80388585	80405436	-
ENSMUSG00000052794	1700030K09Rik	chr8	72443880	72461001	+
ENSMUSG00000029151	Slc30a3	chr5	31086106	31108237	-
ENSMUSG00000104824	Gm21663	chr5	25935791	25942381	-
ENSMUSG00000046108	Il17c	chr8	122422020	122423639	+
ENSMUSG00000101667	Gm29289	chrY	2932582	2939416	+
ENSMUSG00000027424	Mgme1	chr2	144270663	144281227	+
ENSMUSG00000022702	Hira	chr16	18877037	18970309	+
ENSMUSG00000095550	Gm21671	chr5	25948253	25954417	-
ENSMUSG00000093918	Gm21677	chrY	3294976	3306449	-
ENSMUSG00000014470	Rnf166	chr8	122466147	122476064	-
ENSMUSG00000095976	Gm5891	chr7	21908665	21921291	-
ENSMUSG00000036661	Dennd3	chr15	73512560	73572242	+
ENSMUSG00000021966	Prss52	chr14	64104286	64113755	+
ENSMUSG00000046591	Ticrr	chr7	79660196	79698148	+
ENSMUSG00000034829	Nxnl1	chr8	71560555	71566601	-
ENSMUSG00000036655	Colec11	chr12	28594173	28623377	-
ENSMUSG00000051910	Sox6	chr7	115470872	116038796	-
ENSMUSG00000001763	Tspan33	chr6	29694222	29718559	+
ENSMUSG00000032494	Tdgf1	chr9	110939603	110946158	-
ENSMUSG00000022181	C6	chr15	4727175	4814967	+
ENSMUSG00000006299	Aamp	chr1	74279840	74284738	-
ENSMUSG00000021010	Npas3	chr12	53248677	54072175	+
ENSMUSG00000106627	Gm21680	chr5	25965961	25972663	-
ENSMUSG00000000743	Chmp1a	chr8	123204264	123212763	-
ENSMUSG00000053134	Supt7l	chr5	31514564	31527807	-
ENSMUSG00000044820	AY074887	chr9	54950230	54950998	-
ENSMUSG00000033728	Lrrc14	chr15	76710623	76717699	+
ENSMUSG00000066800	Rnasel	chr1	153749426	153764221	+
ENSMUSG00000027596	a	chr2	154791402	155051012	+
ENSMUSG00000036398	Ppp1r11	chr17	36948356	36951741	-
ENSMUSG00000044505	Lingo4	chr3	94398517	94404501	+
ENSMUSG00000096393	Fam240a	chr9	110914739	110916861	-
ENSMUSG00000038257	Glra3	chr8	55940460	56130070	+
ENSMUSG00000048478	Spata33	chr8	123212832	123222046	+
ENSMUSG00000069804	Gm10277	chr11	77785453	77787747	-
ENSMUSG00000027423	Snx5	chr2	144250123	144270906	-
ENSMUSG00000031079	Zfp300	chrX	21079174	21089527	-
ENSMUSG00000094511	Gm21693	chrY	3326750	3345329	-
ENSMUSG00000030657	Xylt1	chr7	117380979	117673580	+
ENSMUSG00000021038	Vipas39	chr12	87238868	87266256	-
ENSMUSG00000032577	Mapkapk3	chr9	107254927	107289877	-
ENSMUSG00000038697	Taf5l	chr8	123996318	124021397	-
ENSMUSG00000027937	Jtb	chr3	90231597	90235838	+
ENSMUSG00000052861	Dnah6	chr6	73017606	73221651	-
ENSMUSG00000053119	Chmp3	chr6	71543797	71582609	+
ENSMUSG00000027593	Raly	chr2	154791096	154867261	+
ENSMUSG00000029553	Tfec	chr6	16833373	16898441	-
ENSMUSG00000025551	Fgf14	chr14	123977907	124677127	-
ENSMUSG00000054814	Usp46	chr5	73998453	74068431	-
ENSMUSG00000071657	Bscl2	chr19	8837467	8848683	+
ENSMUSG00000032006	Pdgfd	chr9	6168584	6378850	+
ENSMUSG00000038010	Ccdc138	chr10	58497948	58576244	+
ENSMUSG00000005615	Pcyt1a	chr16	32430921	32475070	+
ENSMUSG00000021751	Acox2	chr14	8225511	8259353	-
ENSMUSG00000028780	Sema3c	chr5	17574281	17730268	+
ENSMUSG00000040714	Klc3	chr7	19394437	19404104	-
ENSMUSG00000095962	Vmn1r137	chr7	21994587	21995510	+
ENSMUSG00000040483	Xaf1	chr11	72301629	72313733	+
ENSMUSG00000028857	Tmem222	chr4	133266045	133277792	-
ENSMUSG00000058499	Pip	chr6	41847535	41852065	+
ENSMUSG00000070056	Mfhas1	chr8	35587798	35679449	+
ENSMUSG00000033707	Lrrc24	chr15	76715276	76723845	-
ENSMUSG00000022386	Trmu	chr15	85879312	85897394	+
ENSMUSG00000031816	Mthfsd	chr8	121091628	121108392	-
ENSMUSG00000034472	Rasd2	chr8	75213944	75224113	+
ENSMUSG00000032860	P2ry2	chr7	100996568	101012866	-
ENSMUSG00000095163	Vmn1r138	chr7	22027977	22028897	-
ENSMUSG00000020922	Lsm12	chr11	102162497	102185296	-
ENSMUSG00000062527	Olfr1408	chr1	173128049	173137374	-
ENSMUSG00000037703	Lzts3	chr2	130632839	130642803	-
ENSMUSG00000025105	Bnc1	chr7	81966672	81992292	-
ENSMUSG00000060105	Olfr504	chr7	108564836	108565793	-
ENSMUSG00000019820	Utrn	chr10	12382188	12869365	-
ENSMUSG00000015668	Pdzd11	chrX	100622883	100626568	-
ENSMUSG00000047619	Ddi1	chr9	6262733	6269846	-
ENSMUSG00000024063	Lbh	chr17	72918305	72941942	+
ENSMUSG00000051590	Map3k19	chr1	127815253	127855031	-
ENSMUSG00000073207	Ccdc160	chrX	52791200	52799468	+
ENSMUSG00000059714	Flot1	chr17	35823230	35832791	+
ENSMUSG00000050815	Olfr1441	chr19	12417433	12423569	+
ENSMUSG00000038217	Tlcd2	chr11	75461715	75470899	+
ENSMUSG00000075193	Olfr1051	chr2	86273814	86279088	-
ENSMUSG00000059498	Fcgr3	chr1	171051174	171064935	-
ENSMUSG00000032030	Cul5	chr9	53614582	53670014	-
ENSMUSG00000056379	Taar1	chr10	23920356	23921469	+
ENSMUSG00000096283	Gm6176	chr7	22050205	22056305	-
ENSMUSG00000004317	Clcn5	chrX	7153810	7319358	-
ENSMUSG00000029166	Mapre3	chr5	30814641	30866106	+
ENSMUSG00000039196	Orm1	chr4	63344560	63348163	+
ENSMUSG00000058981	Olfr1406	chr1	173181853	173190640	-
ENSMUSG00000078683	Mup1	chr4	60498012	60501960	-
ENSMUSG00000070371	Prss36	chr7	127932638	127946725	-
ENSMUSG00000029778	Adcyap1r1	chr6	55451978	55501451	+
ENSMUSG00000049744	Arhgap15	chr2	43748824	44395953	+
ENSMUSG00000028003	Lrat	chr3	82892579	82903973	-
ENSMUSG00000054469	Lclat1	chr17	73107985	73243368	+
ENSMUSG00000027291	Vps39	chr2	120316461	120353137	-
ENSMUSG00000022505	Emp2	chr16	10281749	10313968	-
ENSMUSG00000024691	Fam111a	chr19	12545740	12589768	+
ENSMUSG00000058244	Olfr506	chr7	108610787	108615340	+
ENSMUSG00000008813	Tppp2	chr14	51918425	51920700	+
ENSMUSG00000074627	Mroh8	chr2	157208550	157279549	-
ENSMUSG00000093987	Gm21704	chrY	3367147	3410167	-
ENSMUSG00000061000	Olfr507	chr7	108621814	108622764	+
ENSMUSG00000056900	Usp13	chr3	32817546	32938071	+
ENSMUSG00000045022	1700024P04Rik	chr13	98984085	98984565	-
ENSMUSG00000046643	Olfr218	chr1	173197808	173206336	+
ENSMUSG00000026043	Col3a1	chr1	45311538	45349706	+
ENSMUSG00000034311	Kif4	chrX	100625737	100727214	+
ENSMUSG00000042015	Wdr41	chr13	94976344	95023314	+
ENSMUSG00000028256	Odf2l	chr3	145118588	145153915	+
ENSMUSG00000095948	Gm21708	chrY	3399188	3410167	-
ENSMUSG00000037750	Fam222b	chr11	78094660	78156700	+
ENSMUSG00000033860	Fgg	chr3	83007724	83015049	+
ENSMUSG00000063764	Olfr508	chr7	108629994	108631628	+
ENSMUSG00000026269	Rnpepl1	chr1	92910783	92924384	+
ENSMUSG00000028248	Pnisr	chr4	21847583	21876475	+
ENSMUSG00000010086	Rnf112	chr11	61448442	61454131	-
ENSMUSG00000059763	Taar2	chr10	23938572	23941583	+
ENSMUSG00000030007	Cct7	chr6	85451514	85468475	+
