pk_pos	gene
chr10-68203609-68204514	ENSMUSG00000040034
chr14-75983815-75984631	ENSMUSG00000040044
chr14-76657181-76657819	ENSMUSG00000040044
chr19-60477806-60478738	ENSMUSG00000040055
chr7-58487968-58488821	ENSMUSG00000040093
chr7-58788403-58789246	ENSMUSG00000040093
chr7-6343346-6344253	ENSMUSG00000040093
chr7-63879303-63880177	ENSMUSG00000040093
chr7-63917449-63918333	ENSMUSG00000040093
chr8-85299205-85300131	ENSMUSG00000040268
chr8-87075777-87076593	ENSMUSG00000040268
chr5-114457109-114457950	ENSMUSG00000040272
chr10-8715453-8716351	ENSMUSG00000040289
chr10-87446342-87447034	ENSMUSG00000040289
chr10-117552881-117553748	ENSMUSG00000040302
chr6-33404170-33404937	ENSMUSG00000040325
chr17-84066798-84067683	ENSMUSG00000040327
chr17-84552167-84552894	ENSMUSG00000040327
chr10-67482017-67482929	ENSMUSG00000040329
chr10-11998077-11998934	ENSMUSG00000040351
chr10-120208362-120209201	ENSMUSG00000040351
chr7-117608073-117608912	ENSMUSG00000040383
chr7-117671957-117672755	ENSMUSG00000040383
chr7-117729844-117730733	ENSMUSG00000040383
chr13-28516540-28517347	ENSMUSG00000040390
chr13-28709784-28710664	ENSMUSG00000040390
chr13-28716288-28717080	ENSMUSG00000040390
chr13-28740075-28740929	ENSMUSG00000040390
chr17-86265803-86266699	ENSMUSG00000040405
chr17-86353515-86354362	ENSMUSG00000040405
chr17-8637014-8637890	ENSMUSG00000040405
chr17-86379280-86380137	ENSMUSG00000040405
chr17-63532052-63532783	ENSMUSG00000040428
chr13-26252004-26252824	ENSMUSG00000040466
chr2-170132984-170133838	ENSMUSG00000040471
chr12-12947020-12947831	ENSMUSG00000040511
chr6-33384512-33385294	ENSMUSG00000040528
chr10-83618649-83619524	ENSMUSG00000040537
chr10-83637070-83637973	ENSMUSG00000040537
chr6-71522625-71523500	ENSMUSG00000040562
chr6-71989714-71990609	ENSMUSG00000040562
chr9-105788146-105789062	ENSMUSG00000040576
chr9-32017584-32018495	ENSMUSG00000040606
chr17-83312224-83312953	ENSMUSG00000040658
chr17-83334895-83335871	ENSMUSG00000040658
chr17-83545202-83545836	ENSMUSG00000040658
chr17-8361007-8361919	ENSMUSG00000040658
chr12-86814466-86815311	ENSMUSG00000040688
chr12-86831874-86832782	ENSMUSG00000040688
chr12-86833624-86834469	ENSMUSG00000040688
chr19-42201342-42202271	ENSMUSG00000040759
chr19-4220533-4221414	ENSMUSG00000040759
chr19-42209031-42209878	ENSMUSG00000040759
chr14-14098299-14099190	ENSMUSG00000040767
chr14-15064818-15065706	ENSMUSG00000040767
chr19-4201237-4202153	ENSMUSG00000040770
chr19-42017223-42018005	ENSMUSG00000040770
chr19-42201342-42202271	ENSMUSG00000040770
chr19-4220533-4221414	ENSMUSG00000040770
chr12-109057048-109057891	ENSMUSG00000040811
chr12-38447411-38448313	ENSMUSG00000040883
chr1-156904718-156905590	ENSMUSG00000040901
chr17-66223262-66224146	ENSMUSG00000040913
chr17-66234944-66235803	ENSMUSG00000040913
chr17-66470540-66470938	ENSMUSG00000040913
chr17-66502619-66503279	ENSMUSG00000040913
chr10-58558768-58559537	ENSMUSG00000041073
chr11-82340053-82340945	ENSMUSG00000041324
chr11-82345562-82346378	ENSMUSG00000041324
chr6-18458550-18459416	ENSMUSG00000041341
chr6-18720734-18721678	ENSMUSG00000041341
chr4-5744907-5745771	ENSMUSG00000041423
chr4-57558229-57559086	ENSMUSG00000041423
chr19-26731520-26732345	ENSMUSG00000041426
chr19-26734643-26735436	ENSMUSG00000041426
chr5-75347313-75348071	ENSMUSG00000041431
chr14-13677506-13678367	ENSMUSG00000041444
chr7-74154427-74155138	ENSMUSG00000041460
chr2-107507228-107508130	ENSMUSG00000041565
chr2-10782962-10783756	ENSMUSG00000041565
chr2-107973396-107974091	ENSMUSG00000041565
chr7-117100800-117101590	ENSMUSG00000041592
chr14-38913816-38914445	ENSMUSG00000041673
chr14-39203242-39204097	ENSMUSG00000041673
chr14-39321849-39322621	ENSMUSG00000041673
chr1-32275104-32276055	ENSMUSG00000041729
chr14-27108553-27109472	ENSMUSG00000041730
chr8-93011233-93012089	ENSMUSG00000041757
chr2-26060807-26061687	ENSMUSG00000041762
chr2-26066285-26067214	ENSMUSG00000041762
chr4-120986164-120987063	ENSMUSG00000041842
chr11-117344938-117345855	ENSMUSG00000041857
chr2-148677564-148678459	ENSMUSG00000041921
chr9-106145314-106146245	ENSMUSG00000041926
chr7-124128743-124129649	ENSMUSG00000041930
chr7-124131063-124131949	ENSMUSG00000041930
chr7-122579788-122580727	ENSMUSG00000041939
chr11-82523123-82523802	ENSMUSG00000041974
chr4-48481101-48481968	ENSMUSG00000041977
chr5-113485327-113486226	ENSMUSG00000041984
chr5-117812307-117813187	ENSMUSG00000042015
chr7-143197855-143198762	ENSMUSG00000042029
chr7-143288875-143289791	ENSMUSG00000042029
chr5-90652434-90653346	ENSMUSG00000042035
chr5-9068583-9069364	ENSMUSG00000042035
chr5-90711026-90711935	ENSMUSG00000042035
chr5-90717693-90718557	ENSMUSG00000042035
chr8-78063426-78064201	ENSMUSG00000042055
chr6-71522625-71523500	ENSMUSG00000042106
chr6-71989714-71990609	ENSMUSG00000042106
chr9-66505760-66506650	ENSMUSG00000042116
chr5-111341314-111342221	ENSMUSG00000042124
chr7-69488398-69489295	ENSMUSG00000042156
chr7-69740026-69740823	ENSMUSG00000042156
chr7-69810643-69811523	ENSMUSG00000042156
chr9-103623220-103623993	ENSMUSG00000042207
chr14-57910287-57911213	ENSMUSG00000042215
chr14-57917091-57917988	ENSMUSG00000042215
chr14-57922891-57923644	ENSMUSG00000042215
chr14-57936282-57937233	ENSMUSG00000042215
chr2-74408554-74409430	ENSMUSG00000042359
chr12-17701871-17702752	ENSMUSG00000042363
chr12-20196204-20197030	ENSMUSG00000042363
chr7-115411238-115411828	ENSMUSG00000042364
chr4-7979656-7980580	ENSMUSG00000042390
chr4-7992714-7993599	ENSMUSG00000042390
chr13-9190892-9191796	ENSMUSG00000042485
chr12-33102117-33103026	ENSMUSG00000042514
chr3-26840077-26840913	ENSMUSG00000042524
chr16-95834459-95835383	ENSMUSG00000042532
chr16-9583720-9584611	ENSMUSG00000042532
chr16-95845127-95845966	ENSMUSG00000042532
chr16-96468395-96469300	ENSMUSG00000042532
chr16-96616325-96617080	ENSMUSG00000042532
chr16-97219188-97220053	ENSMUSG00000042532
chr3-26022697-26023629	ENSMUSG00000042570
chr3-26152419-26153291	ENSMUSG00000042570
chr6-34189086-34189861	ENSMUSG00000042590
chr6-34193451-34194352	ENSMUSG00000042590
chr4-104395329-104396034	ENSMUSG00000042628
chr3-23592222-23593130	ENSMUSG00000042632
chr3-23973185-23973743	ENSMUSG00000042632
chr3-24297315-24298230	ENSMUSG00000042632
chr9-58129535-58130472	ENSMUSG00000042662
chr8-38600828-38601711	ENSMUSG00000042675
chr8-38620310-38621233	ENSMUSG00000042675
chr11-84504061-84504913	ENSMUSG00000042686
chr9-58356733-58357598	ENSMUSG00000042708
chr9-58373849-58374742	ENSMUSG00000042708
chr4-63456159-63457059	ENSMUSG00000042766
chr17-46295086-46295836	ENSMUSG00000042788
chr17-46460574-46461428	ENSMUSG00000042788
chr17-46673916-46674825	ENSMUSG00000042788
chr5-90507163-90508012	ENSMUSG00000042903
chr12-13067162-13067670	ENSMUSG00000043008
chr12-13114090-13114930	ENSMUSG00000043008
chr11-112789405-112790266	ENSMUSG00000043050
chr11-113045979-113046883	ENSMUSG00000043050
chr11-113107782-113108586	ENSMUSG00000043050
chr8-25495601-25496273	ENSMUSG00000043051
chr8-25514289-25515175	ENSMUSG00000043051
chr6-139655306-139656117	ENSMUSG00000043073
chr6-140162971-140163822	ENSMUSG00000043073
chr6-140766098-140766997	ENSMUSG00000043073
chr3-99666044-99666871	ENSMUSG00000043131
chr13-29248129-29248998	ENSMUSG00000043164
chr13-29414658-29415582	ENSMUSG00000043164
chr13-29603962-29604825	ENSMUSG00000043164
chr2-71304574-71305444	ENSMUSG00000043190
chr2-71610446-71611326	ENSMUSG00000043190
chr2-71703936-71704803	ENSMUSG00000043190
chr2-71707164-71708030	ENSMUSG00000043190
chr10-42834087-42834949	ENSMUSG00000043241
chr10-42842121-42842844	ENSMUSG00000043241
chr10-42855094-42855993	ENSMUSG00000043241
chr2-12978416-12979272	ENSMUSG00000043259
chr2-129819814-129820671	ENSMUSG00000043259
chr2-129904546-129905447	ENSMUSG00000043259
chr2-129908742-129909654	ENSMUSG00000043259
chr2-13011324-13012075	ENSMUSG00000043259
chr5-117840809-117841551	ENSMUSG00000043301
chr15-74296028-74296954	ENSMUSG00000043313
chr15-74320044-74320930	ENSMUSG00000043313
chr2-118706226-118707077	ENSMUSG00000043419
chr1-156202743-156203585	ENSMUSG00000043448
chr1-156789688-156790534	ENSMUSG00000043448
chr15-8444193-8445020	ENSMUSG00000043456
chr15-84527676-84528510	ENSMUSG00000043456
chr15-84571075-84571998	ENSMUSG00000043456
chr15-71957768-71958471	ENSMUSG00000043458
chr15-72873510-72874172	ENSMUSG00000043458
chr15-73067164-73068088	ENSMUSG00000043458
chr4-11126769-11127661	ENSMUSG00000043487
chr4-111419869-111420784	ENSMUSG00000043487
chr4-111605227-111606135	ENSMUSG00000043487
chr3-159851672-159852454	ENSMUSG00000043501
chr6-33066262-33067184	ENSMUSG00000043572
chr6-3307570-3308475	ENSMUSG00000043572
chr18-50424937-50425820	ENSMUSG00000043631
chr2-152820969-152821660	ENSMUSG00000043664
chr2-152896439-152897293	ENSMUSG00000043664
chr2-154070582-154071359	ENSMUSG00000043664
chr7-98323273-98324164	ENSMUSG00000044034
chr6-100277321-100278176	ENSMUSG00000044313
chr3-101880582-101881415	ENSMUSG00000044328
chr3-102041235-102042138	ENSMUSG00000044328
chr3-102334945-102335830	ENSMUSG00000044328
chr3-10249121-10249969	ENSMUSG00000044328
chr17-4865458-4866286	ENSMUSG00000044737
chr12-36662224-36663066	ENSMUSG00000044743
chr12-36680800-36681663	ENSMUSG00000044743
chr12-38301216-38302131	ENSMUSG00000044743
chr12-3426369-3427241	ENSMUSG00000044748
chr6-98223770-98224664	ENSMUSG00000044749
chr4-57301332-57302215	ENSMUSG00000044783
chr4-57318300-57319256	ENSMUSG00000044783
chr7-83891597-83892503	ENSMUSG00000044819
chr7-89626900-89627826	ENSMUSG00000044819
chr6-117137494-117138385	ENSMUSG00000044921
chr6-117271272-117272161	ENSMUSG00000044921
chr6-117408885-117409771	ENSMUSG00000044921
chr3-144824926-144825811	ENSMUSG00000044933
chr3-144969574-144970435	ENSMUSG00000044933
chr19-31710865-31711738	ENSMUSG00000044957
chr19-31764645-31765483	ENSMUSG00000044957
chr19-31971769-31972671	ENSMUSG00000044957
chr19-32308753-32309508	ENSMUSG00000044957
chr19-32313361-32314305	ENSMUSG00000044957
chr2-32171655-32172576	ENSMUSG00000044976
chr2-32173975-32174828	ENSMUSG00000044976
chr10-121128775-121129665	ENSMUSG00000044988
chr19-58496722-58497586	ENSMUSG00000045019
chr19-58747784-58748709	ENSMUSG00000045019
chr1-172528429-172529315	ENSMUSG00000045052
chr1-174669710-174670605	ENSMUSG00000045052
chr1-174675060-174675869	ENSMUSG00000045052
chr15-66815236-66816086	ENSMUSG00000045062
chr15-68942893-68943816	ENSMUSG00000045062
chr15-68961949-68962760	ENSMUSG00000045062
chr15-6921808-6922652	ENSMUSG00000045062
chr11-81522648-81523478	ENSMUSG00000045201
chr11-103333624-103334409	ENSMUSG00000045210
chr15-27475695-27476499	ENSMUSG00000045216
chr14-14067581-14068427	ENSMUSG00000045267
chr14-14070325-14071180	ENSMUSG00000045267
chr17-54343169-54344072	ENSMUSG00000045284
chr17-54570340-54571227	ENSMUSG00000045284
chr6-31088570-31089506	ENSMUSG00000045322
chr10-13114654-13115456	ENSMUSG00000045410
chr10-13150168-13150987	ENSMUSG00000045410
chr10-13151123-13151962	ENSMUSG00000045410
chr3-29432334-29433117	ENSMUSG00000045467
chr3-29498938-29499666	ENSMUSG00000045467
chr5-75184533-75185431	ENSMUSG00000045471
chr5-75196745-75197591	ENSMUSG00000045471
chr5-75347313-75348071	ENSMUSG00000045471
chr6-121498889-121499779	ENSMUSG00000045532
chr8-37058534-37059409	ENSMUSG00000045534
chr8-48248046-48248749	ENSMUSG00000045598
chr7-138840439-138841314	ENSMUSG00000045659
chr7-139015946-139016721	ENSMUSG00000045659
chr7-139017110-139017947	ENSMUSG00000045659
chr7-139199826-139200724	ENSMUSG00000045659
chr8-54866661-54867484	ENSMUSG00000045757
chr7-126700867-126701763	ENSMUSG00000045775
chr7-126735634-126736561	ENSMUSG00000045775
chr2-113838405-113839272	ENSMUSG00000045915
chr5-134176286-134177161	ENSMUSG00000045934
chr8-76447272-76448215	ENSMUSG00000046080
chr8-76780932-76781541	ENSMUSG00000046080
chr5-72181253-72182077	ENSMUSG00000046095
chr5-72332682-72333561	ENSMUSG00000046095
chr10-9220511-9221432	ENSMUSG00000046178
chr10-92225485-92226323	ENSMUSG00000046178
chr10-93130055-93130969	ENSMUSG00000046178
chr2-172752322-172753076	ENSMUSG00000046330
chr2-172832991-172833865	ENSMUSG00000046330
chr9-103422632-103423490	ENSMUSG00000046367
chr9-103623220-103623993	ENSMUSG00000046367
chr10-93144661-93145404	ENSMUSG00000046634
chr10-93165929-93166767	ENSMUSG00000046634
chr7-73476384-73477292	ENSMUSG00000046697
chr13-26536265-26537190	ENSMUSG00000046711
chr13-26911595-26912447	ENSMUSG00000046711
chr5-125475473-125476306	ENSMUSG00000046719
chr2-125604533-125605329	ENSMUSG00000046731
chr2-125644726-125645607	ENSMUSG00000046731
chr7-101377739-101378517	ENSMUSG00000046785
chr7-101382016-101382879	ENSMUSG00000046785
chr11-33112064-33112950	ENSMUSG00000046805
chr11-33180354-33181252	ENSMUSG00000046805
chr2-61118377-61119272	ENSMUSG00000046807
chr2-61711239-61712138	ENSMUSG00000046807
chr6-114021874-114022801	ENSMUSG00000046897
chr17-49448445-49449314	ENSMUSG00000046985
chr17-4945724-4946585	ENSMUSG00000046985
chr17-49512434-49513335	ENSMUSG00000046985
chr5-149856838-149857615	ENSMUSG00000046997
chr5-88490605-88491394	ENSMUSG00000047034
chr19-53394305-53395226	ENSMUSG00000047037
chr5-149403158-149404072	ENSMUSG00000047040
chr5-149436523-149437421	ENSMUSG00000047040
chr19-54360445-54360950	ENSMUSG00000047123
chr19-54363559-54364370	ENSMUSG00000047123
chr11-82193490-82194355	ENSMUSG00000047161
chr11-82214171-82215037	ENSMUSG00000047161
chr15-31542545-31543022	ENSMUSG00000047250
chr15-31768717-31769642	ENSMUSG00000047250
chr15-31921271-31922164	ENSMUSG00000047250
chr5-62999047-62999956	ENSMUSG00000047253
chr5-63391946-63392860	ENSMUSG00000047253
chr5-63476142-63477052	ENSMUSG00000047253
chr5-63623986-63624778	ENSMUSG00000047253
chr7-100720227-100721029	ENSMUSG00000047257
chr7-100727575-100728354	ENSMUSG00000047257
chr2-20537644-20538529	ENSMUSG00000047260
chr12-33102117-33103026	ENSMUSG00000047368
chr7-69488398-69489295	ENSMUSG00000047409
chr7-69740026-69740823	ENSMUSG00000047409
chr7-69810643-69811523	ENSMUSG00000047409
chr17-81132925-81133780	ENSMUSG00000047428
chr17-81178213-81178998	ENSMUSG00000047428
chr17-81319172-81320054	ENSMUSG00000047428
chr17-81360352-81361252	ENSMUSG00000047428
chr12-7661918-7662776	ENSMUSG00000047531
chr6-93176632-93177475	ENSMUSG00000047554
chr6-93232394-93233274	ENSMUSG00000047554
chr6-95518119-95519000	ENSMUSG00000047554
chr15-55128363-55129252	ENSMUSG00000047632
chr4-6434254-6435051	ENSMUSG00000047638
chr4-64492296-64493205	ENSMUSG00000047638
chr10-25028408-25029264	ENSMUSG00000047658
chr10-25284432-25285239	ENSMUSG00000047658
chr10-25285390-25286199	ENSMUSG00000047658
chr7-31097406-31098273	ENSMUSG00000047675
chr7-31101662-31102541	ENSMUSG00000047675
chr11-68145926-68146839	ENSMUSG00000047678
chr11-68389362-68390226	ENSMUSG00000047678
chr13-32425989-32426842	ENSMUSG00000047730
chr15-57877909-57878781	ENSMUSG00000047746
chr10-59430338-59431282	ENSMUSG00000047810
chr12-34498667-34499544	ENSMUSG00000047822
chr12-34527273-34528005	ENSMUSG00000047822
chr13-109239020-109239920	ENSMUSG00000048138
chr13-109280295-109281096	ENSMUSG00000048138
chr13-109473854-109474686	ENSMUSG00000048138
chr13-109482729-109483587	ENSMUSG00000048138
chr13-109514849-109515656	ENSMUSG00000048138
chr10-13593229-13594128	ENSMUSG00000048186
chr6-71989714-71990609	ENSMUSG00000048251
chr6-72111083-72111819	ENSMUSG00000048251
chr1-93543192-93543970	ENSMUSG00000048280
chr15-39721413-39722318	ENSMUSG00000048307
chr6-7554648-7555571	ENSMUSG00000048351
chr6-136648331-136649156	ENSMUSG00000048371
chr17-49282285-49283196	ENSMUSG00000048373
chr17-48425653-48426578	ENSMUSG00000048516
chr17-48467325-48468203	ENSMUSG00000048516
chr19-58896057-58896955	ENSMUSG00000048582
chr19-58906518-58907372	ENSMUSG00000048582
chr4-63498078-63498980	ENSMUSG00000048616
chr4-63528620-63529541	ENSMUSG00000048616
chr1-131155240-131156138	ENSMUSG00000048697
chr1-132231475-132232402	ENSMUSG00000048697
chr1-132298375-132299272	ENSMUSG00000048697
chr5-96747247-96748137	ENSMUSG00000048699
chr5-96763075-96763969	ENSMUSG00000048699
chr7-78895428-78896324	ENSMUSG00000048787
chr7-79079017-79079938	ENSMUSG00000048787
chr7-79465836-79466740	ENSMUSG00000048787
chr6-124856851-124857698	ENSMUSG00000048878
chr6-124859512-124860392	ENSMUSG00000048878
chr1-37213934-37214854	ENSMUSG00000048915
chr12-99899721-99900596	ENSMUSG00000048978
chr12-99957758-99958641	ENSMUSG00000048978
chr13-10018912-10019773	ENSMUSG00000048978
chr13-10057419-10058286	ENSMUSG00000048978
chr13-10086052-10086959	ENSMUSG00000048978
chr13-100913145-100914019	ENSMUSG00000048978
chr8-48285160-48286024	ENSMUSG00000049091
chr7-110221431-110222277	ENSMUSG00000049112
chr6-112133316-112134187	ENSMUSG00000049191
chr19-23388676-23389515	ENSMUSG00000049295
chr19-23468722-23469510	ENSMUSG00000049295
chr1-89579859-89580699	ENSMUSG00000049404
chr1-90837918-90838825	ENSMUSG00000049404
chr1-90925651-90926455	ENSMUSG00000049404
chr1-91658921-91659799	ENSMUSG00000049404
chr2-7038620-7039536	ENSMUSG00000049422
chr2-70397482-70398375	ENSMUSG00000049422
chr5-130997436-130998331	ENSMUSG00000049493
chr5-131113579-131114456	ENSMUSG00000049493
chr5-13125085-13125883	ENSMUSG00000049493
chr12-75735222-75736084	ENSMUSG00000049539
chr12-76004706-76005591	ENSMUSG00000049539
chr8-125987300-125988042	ENSMUSG00000049550
chr4-152189920-152190832	ENSMUSG00000049608
chr3-25781574-25782380	ENSMUSG00000049612
chr4-59135268-59136163	ENSMUSG00000049741
chr17-48678025-48678923	ENSMUSG00000049744
chr1-134651912-134652429	ENSMUSG00000049755
chr1-134682155-134683063	ENSMUSG00000049755
chr12-14234956-14235853	ENSMUSG00000049800
chr12-15321816-15322628	ENSMUSG00000049800
chr12-15459029-15459870	ENSMUSG00000049800
chr12-15461799-15462282	ENSMUSG00000049800
chr12-15511877-15512707	ENSMUSG00000049800
chr12-69562335-69563277	ENSMUSG00000049811
chr12-69574261-69575173	ENSMUSG00000049811
chr4-59187014-59187808	ENSMUSG00000049866
chr4-59231049-59231971	ENSMUSG00000049866
chr5-149403158-149404072	ENSMUSG00000049908
chr5-149436523-149437421	ENSMUSG00000049908
chr6-34108117-34108975	ENSMUSG00000049929
chr6-34153906-34154751	ENSMUSG00000049929
chr6-34189086-34189861	ENSMUSG00000049929
chr10-104680784-104681690	ENSMUSG00000049950
chr12-13532657-13533535	ENSMUSG00000049960
chr1-13352508-13353411	ENSMUSG00000050002
chr1-133548645-133549439	ENSMUSG00000050002
chr1-133609860-133610730	ENSMUSG00000050002
chr1-13372176-13373056	ENSMUSG00000050002
chr5-107237762-107238672	ENSMUSG00000050092
chr12-29751445-29752318	ENSMUSG00000050102
chr12-30109663-30110581	ENSMUSG00000050102
chr12-31505220-31506004	ENSMUSG00000050102
chr12-31507716-31508616	ENSMUSG00000050102
chr15-64032572-64033450	ENSMUSG00000050103
chr15-64208723-64209619	ENSMUSG00000050103
chr9-101179987-101180866	ENSMUSG00000050105
chr3-142463138-142463988	ENSMUSG00000050132
chr3-143542486-143543343	ENSMUSG00000050132
chr3-143606709-143607575	ENSMUSG00000050132
chr3-144378238-144378685	ENSMUSG00000050132
chr3-144460152-144461016	ENSMUSG00000050132
chr17-29890493-29891340	ENSMUSG00000050141
chr17-30225075-30226002	ENSMUSG00000050141
chr4-57812940-57813846	ENSMUSG00000050144
chr13-99512802-99513587	ENSMUSG00000050217
chr13-99514768-99515598	ENSMUSG00000050217
chr13-99528246-99529145	ENSMUSG00000050217
chr15-66815236-66816086	ENSMUSG00000050248
chr15-68942893-68943816	ENSMUSG00000050248
chr15-68961949-68962760	ENSMUSG00000050248
chr5-150024961-150025864	ENSMUSG00000050272
chr5-150854300-150855205	ENSMUSG00000050272
chr14-120809238-120810088	ENSMUSG00000050295
chr14-120830041-120830854	ENSMUSG00000050295
chr14-120949513-120950342	ENSMUSG00000050295
chr15-10688571-10689387	ENSMUSG00000050410
chr2-180758463-180759346	ENSMUSG00000050424
chr2-180891129-180891727	ENSMUSG00000050424
chr7-125375625-125376550	ENSMUSG00000050435
chr7-125427614-125428247	ENSMUSG00000050435
chr6-103268653-103269537	ENSMUSG00000050463
chr12-12622669-12623571	ENSMUSG00000050473
chr5-136619580-136620417	ENSMUSG00000050587
chr5-136970518-136971394	ENSMUSG00000050587
chr7-125756549-125757417	ENSMUSG00000050621
chr10-59943489-59944248	ENSMUSG00000050623
chr10-60208904-60209831	ENSMUSG00000050623
chr10-60494856-60495735	ENSMUSG00000050623
chr5-72817218-72818073	ENSMUSG00000050640
chr5-72846005-72846889	ENSMUSG00000050640
chr5-72848667-72849492	ENSMUSG00000050640
chr5-72879694-72880437	ENSMUSG00000050640
chr3-156895127-156896013	ENSMUSG00000050668
chr3-157313551-157314436	ENSMUSG00000050668
chr3-157732263-157733145	ENSMUSG00000050668
